national_industry_code,national_industry_desc,naics_level,sector_code,sector_desc,subsector_code,subsector_desc,industry_group_code,industry_group_desc,naics_industry_code,naics_industry_desc
325620,Toilet preparation manufacturing,national industry,23,Construction,325,Chemical manufacturing,3256,"Soap, cleaning compound, and toilet preparation manufacturing",32562,Toilet preparation manufacturing
325910,Printing ink manufacturing,national industry,23,Construction,325,Chemical manufacturing,3259,Other chemical product and preparation manufacturing,32591,Printing ink manufacturing
325920,Explosives manufacturing,national industry,23,Construction,325,Chemical manufacturing,3259,Other chemical product and preparation manufacturing,32592,Explosives manufacturing
325991,Custom compounding of purchased resins,national industry,23,Construction,325,Chemical manufacturing,3259,Other chemical product and preparation manufacturing,32599,All other chemical product and preparation manufacturing
325992,"Photographic film, paper, plate, and chemical manufacturing",national industry,23,Construction,325,Chemical manufacturing,3259,Other chemical product and preparation manufacturing,32599,All other chemical product and preparation manufacturing
325998,All other miscellaneous chemical product and preparation manufacturing,national industry,23,Construction,325,Chemical manufacturing,3259,Other chemical product and preparation manufacturing,32599,All other chemical product and preparation manufacturing
326111,Plastics bag and pouch manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32611,Plastics packaging materials and unlaminated film and sheet manufacturing
326112,Plastics packaging film and sheet (including laminated) manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32611,Plastics packaging materials and unlaminated film and sheet manufacturing
326113,Unlaminated plastics film and sheet (except packaging) manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32611,Plastics packaging materials and unlaminated film and sheet manufacturing
326121,Unlaminated plastics profile shape manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32612,"Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing"
326122,Plastics pipe and pipe fitting manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32612,"Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing"
326130,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32613,"Laminated plastics plate, sheet (except packaging), and shape manufacturing"
326140,Polystyrene foam product manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32614,Polystyrene foam product manufacturing
326150,Urethane and other foam product (except polystyrene) manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32615,Urethane and other foam product (except polystyrene) manufacturing
326160,Plastics bottle manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32616,Plastics bottle manufacturing
326191,Plastics plumbing fixture manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32619,Other plastics product manufacturing
326199,All other plastics product manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3261,Plastics product manufacturing,32619,Other plastics product manufacturing
326211,Tire manufacturing (except retreading),national industry,23,Construction,326,Plastics and rubber products manufacturing,3262,Rubber product manufacturing,32621,Tire manufacturing
326212,Tire retreading,national industry,23,Construction,326,Plastics and rubber products manufacturing,3262,Rubber product manufacturing,32621,Tire manufacturing
326220,Rubber and plastics hoses and belting manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3262,Rubber product manufacturing,32622,Rubber and plastics hoses and belting manufacturing
326291,Rubber product manufacturing for mechanical use,national industry,23,Construction,326,Plastics and rubber products manufacturing,3262,Rubber product manufacturing,32629,Other rubber product manufacturing
326299,All other rubber product manufacturing,national industry,23,Construction,326,Plastics and rubber products manufacturing,3262,Rubber product manufacturing,32629,Other rubber product manufacturing
327110,"Pottery, ceramics, and plumbing fixture manufacturing",national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3271,Clay product and refractory manufacturing,32711,"Pottery, ceramics, and plumbing fixture manufacturing"
327120,Clay building material and refractories manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3271,Clay product and refractory manufacturing,32712,Clay building material and refractories manufacturing
327211,Flat glass manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3272,Glass and glass product manufacturing,32721,Glass and glass product manufacturing
327212,Other pressed and blown glass and glassware manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3272,Glass and glass product manufacturing,32721,Glass and glass product manufacturing
327213,Glass container manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3272,Glass and glass product manufacturing,32721,Glass and glass product manufacturing
327215,Glass product manufacturing made of purchased glass,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3272,Glass and glass product manufacturing,32721,Glass and glass product manufacturing
327310,Cement manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3273,Cement and concrete product manufacturing,32731,Cement manufacturing
327320,Ready-mix concrete manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3273,Cement and concrete product manufacturing,32732,Ready-mix concrete manufacturing
327331,Concrete block and brick manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3273,Cement and concrete product manufacturing,32733,"Concrete pipe, brick, and block manufacturing"
327332,Concrete pipe manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3273,Cement and concrete product manufacturing,32733,"Concrete pipe, brick, and block manufacturing"
327390,Other concrete product manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3273,Cement and concrete product manufacturing,32739,Other concrete product manufacturing
327410,Lime manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3274,Lime and gypsum product manufacturing,32741,Lime manufacturing
327420,Gypsum product manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3274,Lime and gypsum product manufacturing,32742,Gypsum product manufacturing
327910,Abrasive product manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3279,Other nonmetallic mineral product manufacturing,32791,Abrasive product manufacturing
327991,Cut stone and stone product manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3279,Other nonmetallic mineral product manufacturing,32799,All other nonmetallic mineral product manufacturing
327992,Ground or treated mineral and earth manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3279,Other nonmetallic mineral product manufacturing,32799,All other nonmetallic mineral product manufacturing
327993,Mineral wool manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3279,Other nonmetallic mineral product manufacturing,32799,All other nonmetallic mineral product manufacturing
327999,All other miscellaneous nonmetallic mineral product manufacturing,national industry,23,Construction,327,Nonmetallic mineral product manufacturing,3279,Other nonmetallic mineral product manufacturing,32799,All other nonmetallic mineral product manufacturing
331110,Iron and steel mills and ferroalloy manufacturing,national industry,23,Construction,331,Primary metal manufacturing,3311,Iron and steel mills and ferroalloy manufacturing,33111,Iron and steel mills and ferroalloy manufacturing
331210,Iron and steel pipe and tube manufacturing from purchased steel,national industry,23,Construction,331,Primary metal manufacturing,3312,Steel product manufacturing from purchased steel,33121,Iron and steel pipe and tube manufacturing from purchased steel
331221,Rolled steel shape manufacturing,national industry,23,Construction,331,Primary metal manufacturing,3312,Steel product manufacturing from purchased steel,33122,Rolling and drawing of purchased steel
331222,Steel wire drawing,national industry,23,Construction,331,Primary metal manufacturing,3312,Steel product manufacturing from purchased steel,33122,Rolling and drawing of purchased steel
331313,Alumina refining and primary aluminum production,national industry,23,Construction,331,Primary metal manufacturing,3313,Alumina and aluminum production and processing,33131,Alumina and aluminum production and processing
331314,Secondary smelting and alloying of aluminum,national industry,23,Construction,331,Primary metal manufacturing,3313,Alumina and aluminum production and processing,33131,Alumina and aluminum production and processing
331315,"Aluminum sheet, plate, and foil manufacturing",national industry,23,Construction,331,Primary metal manufacturing,3313,Alumina and aluminum production and processing,33131,Alumina and aluminum production and processing
331318,"Other aluminum rolling, drawing, and extruding",national industry,23,Construction,331,Primary metal manufacturing,3313,Alumina and aluminum production and processing,33131,Alumina and aluminum production and processing
331410,Nonferrous metal (except aluminum) smelting and refining,national industry,23,Construction,331,Primary metal manufacturing,3314,Nonferrous metal (except aluminum) production and processing,33141,Nonferrous metal (except aluminum) smelting and refining
331420,"Copper rolling, drawing, extruding, and alloying",national industry,23,Construction,331,Primary metal manufacturing,3314,Nonferrous metal (except aluminum) production and processing,33142,"Copper rolling, drawing, extruding, and alloying"
331491,"Nonferrous metal (except copper and aluminum) rolling, drawing, and extruding",national industry,23,Construction,331,Primary metal manufacturing,3314,Nonferrous metal (except aluminum) production and processing,33149,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying"
331492,"Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)",national industry,23,Construction,331,Primary metal manufacturing,3314,Nonferrous metal (except aluminum) production and processing,33149,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying"
331511,Iron foundries,national industry,23,Construction,331,Primary metal manufacturing,3315,Foundries,33151,Ferrous metal foundries
331512,Steel investment foundries,national industry,23,Construction,331,Primary metal manufacturing,3315,Foundries,33151,Ferrous metal foundries
331513,Steel foundries (except investment),national industry,23,Construction,331,Primary metal manufacturing,3315,Foundries,33151,Ferrous metal foundries
331523,Nonferrous metal die-casting foundries,national industry,23,Construction,331,Primary metal manufacturing,3315,Foundries,33152,Nonferrous metal foundries
331524,Aluminum foundries (except die-casting),national industry,23,Construction,331,Primary metal manufacturing,3315,Foundries,33152,Nonferrous metal foundries
331529,Other nonferrous metal foundries (except die-casting),national industry,23,Construction,331,Primary metal manufacturing,3315,Foundries,33152,Nonferrous metal foundries
332111,Iron and steel forging,national industry,23,Construction,332,Fabricated metal product manufacturing,3321,Forging and stamping,33211,Forging and stamping
332112,Nonferrous forging,national industry,23,Construction,332,Fabricated metal product manufacturing,3321,Forging and stamping,33211,Forging and stamping
332114,Custom roll forming,national industry,23,Construction,332,Fabricated metal product manufacturing,3321,Forging and stamping,33211,Forging and stamping
332117,Powder metallurgy part manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3321,Forging and stamping,33211,Forging and stamping
332119,"Metal crown, closure, and other metal stamping (except automotive)",national industry,23,Construction,332,Fabricated metal product manufacturing,3321,Forging and stamping,33211,Forging and stamping
332215,"Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing",national industry,23,Construction,332,Fabricated metal product manufacturing,3322,Cutlery and handtool manufacturing,33221,Cutlery and handtool manufacturing
332216,Saw blade and handtool manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3322,Cutlery and handtool manufacturing,33221,Cutlery and handtool manufacturing
332311,Prefabricated metal building and component manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3323,Architectural and structural metals manufacturing,33231,Plate work and fabricated structural product manufacturing
332312,Fabricated structural metal manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3323,Architectural and structural metals manufacturing,33231,Plate work and fabricated structural product manufacturing
332313,Plate work manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3323,Architectural and structural metals manufacturing,33231,Plate work and fabricated structural product manufacturing
332321,Metal window and door manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3323,Architectural and structural metals manufacturing,33232,Ornamental and architectural metal products manufacturing
332322,Sheet metal work manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3323,Architectural and structural metals manufacturing,33232,Ornamental and architectural metal products manufacturing
332323,Ornamental and architectural metal work manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3323,Architectural and structural metals manufacturing,33232,Ornamental and architectural metal products manufacturing
332410,Power boiler and heat exchanger manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3324,"Boiler, tank, and shipping container manufacturing",33241,Power boiler and heat exchanger manufacturing
332420,Metal tank (heavy gauge) manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3324,"Boiler, tank, and shipping container manufacturing",33242,Metal tank (heavy gauge) manufacturing
332431,Metal can manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3324,"Boiler, tank, and shipping container manufacturing",33243,"Metal can, box, and other metal container (light gauge) manufacturing"
332439,Other metal container manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3324,"Boiler, tank, and shipping container manufacturing",33243,"Metal can, box, and other metal container (light gauge) manufacturing"
332510,Hardware manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3325,Hardware manufacturing,33251,Hardware manufacturing
332613,Spring manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3326,Spring and wire product manufacturing,33261,Spring and wire product manufacturing
332618,Other fabricated wire product manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3326,Spring and wire product manufacturing,33261,Spring and wire product manufacturing
332710,Machine shops,national industry,23,Construction,332,Fabricated metal product manufacturing,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",33271,Machine shops
332721,Precision turned product manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",33272,"Turned product and screw, nut, and bolt manufacturing"
332722,"Bolt, nut, screw, rivet, and washer manufacturing",national industry,23,Construction,332,Fabricated metal product manufacturing,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",33272,"Turned product and screw, nut, and bolt manufacturing"
332811,Metal heat treating,national industry,23,Construction,332,Fabricated metal product manufacturing,3328,"Coating, engraving, heat treating, and allied activities",33281,"Coating, engraving, heat treating, and allied activities"
332812,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers",national industry,23,Construction,332,Fabricated metal product manufacturing,3328,"Coating, engraving, heat treating, and allied activities",33281,"Coating, engraving, heat treating, and allied activities"
332813,"Electroplating, plating, polishing, anodizing, and coloring",national industry,23,Construction,332,Fabricated metal product manufacturing,3328,"Coating, engraving, heat treating, and allied activities",33281,"Coating, engraving, heat treating, and allied activities"
332911,Industrial valve manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33291,Metal valve manufacturing
332912,Fluid power valve and hose fitting manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33291,Metal valve manufacturing
332913,Plumbing fixture fitting and trim manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33291,Metal valve manufacturing
332919,Other metal valve and pipe fitting manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33291,Metal valve manufacturing
332991,Ball and roller bearing manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33299,All other fabricated metal product manufacturing
332992,Small arms ammunition manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33299,All other fabricated metal product manufacturing
332993,Ammunition (except small arms) manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33299,All other fabricated metal product manufacturing
332994,"Small arms, ordnance, and ordnance accessories manufacturing",national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33299,All other fabricated metal product manufacturing
332996,Fabricated pipe and pipe fitting manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33299,All other fabricated metal product manufacturing
332999,All other miscellaneous fabricated metal product manufacturing,national industry,23,Construction,332,Fabricated metal product manufacturing,3329,Other fabricated metal product manufacturing,33299,All other fabricated metal product manufacturing
333111,Farm machinery and equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3331,"Agriculture, construction, and mining machinery manufacturing",33311,Agricultural implement manufacturing
333112,Lawn and garden tractor and home lawn and garden equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3331,"Agriculture, construction, and mining machinery manufacturing",33311,Agricultural implement manufacturing
333120,Construction machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3331,"Agriculture, construction, and mining machinery manufacturing",33312,Construction machinery manufacturing
333131,Mining machinery and equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3331,"Agriculture, construction, and mining machinery manufacturing",33313,Mining and oil and gas field machinery manufacturing
333132,Oil and gas field machinery and equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3331,"Agriculture, construction, and mining machinery manufacturing",33313,Mining and oil and gas field machinery manufacturing
333241,Food product machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3332,Industrial machinery manufacturing,33324,Industrial machinery manufacturing
333242,Semiconductor machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3332,Industrial machinery manufacturing,33324,Industrial machinery manufacturing
333243,"Sawmill, woodworking, and paper machinery manufacturing",national industry,23,Construction,333,Machinery manufacturing,3332,Industrial machinery manufacturing,33324,Industrial machinery manufacturing
333244,Printing machinery and equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3332,Industrial machinery manufacturing,33324,Industrial machinery manufacturing
333249,Other industrial machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3332,Industrial machinery manufacturing,33324,Industrial machinery manufacturing
333314,Optical instrument and lens manufacturing,national industry,23,Construction,333,Machinery manufacturing,3333,Commercial and service industry machinery manufacturing,33331,Commercial and service industry machinery manufacturing
333316,Photographic and photocopying equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3333,Commercial and service industry machinery manufacturing,33331,Commercial and service industry machinery manufacturing
333318,Other commercial and service industry machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3333,Commercial and service industry machinery manufacturing,33331,Commercial and service industry machinery manufacturing
333413,Industrial and commercial fan and blower and air purification equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",33341,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing"
333414,Heating equipment (except warm air furnaces) manufacturing,national industry,23,Construction,333,Machinery manufacturing,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",33341,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing"
333415,Air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",33341,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing"
333511,Industrial mold manufacturing,national industry,23,Construction,333,Machinery manufacturing,3335,Metalworking machinery manufacturing,33351,Metalworking machinery manufacturing
333514,"Special die and tool, die set, jig, and fixture manufacturing",national industry,23,Construction,333,Machinery manufacturing,3335,Metalworking machinery manufacturing,33351,Metalworking machinery manufacturing
333515,Cutting tool and machine tool accessory manufacturing,national industry,23,Construction,333,Machinery manufacturing,3335,Metalworking machinery manufacturing,33351,Metalworking machinery manufacturing
333517,Machine tool manufacturing,national industry,23,Construction,333,Machinery manufacturing,3335,Metalworking machinery manufacturing,33351,Metalworking machinery manufacturing
333519,Rolling mill and other metalworking machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3335,Metalworking machinery manufacturing,33351,Metalworking machinery manufacturing
333611,Turbine and turbine generator set units manufacturing,national industry,23,Construction,333,Machinery manufacturing,3336,"Engine, turbine, and power transmission equipment manufacturing",33361,"Engine, turbine, and power transmission equipment manufacturing"
333612,"Speed changer, industrial high-speed drive, and gear manufacturing",national industry,23,Construction,333,Machinery manufacturing,3336,"Engine, turbine, and power transmission equipment manufacturing",33361,"Engine, turbine, and power transmission equipment manufacturing"
333613,Mechanical power transmission equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3336,"Engine, turbine, and power transmission equipment manufacturing",33361,"Engine, turbine, and power transmission equipment manufacturing"
333618,Other engine equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3336,"Engine, turbine, and power transmission equipment manufacturing",33361,"Engine, turbine, and power transmission equipment manufacturing"
333912,Air and gas compressor manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33391,Pump and compressor manufacturing
333914,"Measuring, dispensing, and other pumping equipment manufacturing",national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33391,Pump and compressor manufacturing
333921,Elevator and moving stairway manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33392,Material handling equipment manufacturing
333922,Conveyor and conveying equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33392,Material handling equipment manufacturing
333923,"Overhead traveling crane, hoist, and monorail system manufacturing",national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33392,Material handling equipment manufacturing
333924,"Industrial truck, tractor, trailer, and stacker machinery manufacturing",national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33392,Material handling equipment manufacturing
333991,Power-driven handtool manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
333992,Welding and soldering equipment manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
333993,Packaging machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
333994,Industrial process furnace and oven manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
333995,Fluid power cylinder and actuator manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
333996,Fluid power pump and motor manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
333997,Scale and balance manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
333999,All other miscellaneous general purpose machinery manufacturing,national industry,23,Construction,333,Machinery manufacturing,3339,Other general purpose machinery manufacturing,33399,All other general purpose machinery manufacturing
334111,Electronic computer manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3341,Computer and peripheral equipment manufacturing,33411,Computer and peripheral equipment manufacturing
334112,Computer storage device manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3341,Computer and peripheral equipment manufacturing,33411,Computer and peripheral equipment manufacturing
334118,Computer terminal and other computer peripheral equipment manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3341,Computer and peripheral equipment manufacturing,33411,Computer and peripheral equipment manufacturing
334210,Telephone apparatus manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3342,Communications equipment manufacturing,33421,Telephone apparatus manufacturing
334220,Radio and television broadcasting and wireless communications equipment manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3342,Communications equipment manufacturing,33422,Radio and television broadcasting and wireless communications equipment manufacturing
334290,Other communications equipment manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3342,Communications equipment manufacturing,33429,Other communications equipment manufacturing
334310,Audio and video equipment manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3343,Audio and video equipment manufacturing,33431,Audio and video equipment manufacturing
334412,Bare printed circuit board manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3344,Semiconductor and other electronic component manufacturing,33441,Semiconductor and other electronic component manufacturing
334413,Semiconductor and related device manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3344,Semiconductor and other electronic component manufacturing,33441,Semiconductor and other electronic component manufacturing
334416,"Capacitor, resistor, coil, transformer, and other inductor manufacturing",national industry,23,Construction,334,Computer and electronic product manufacturing,3344,Semiconductor and other electronic component manufacturing,33441,Semiconductor and other electronic component manufacturing
334417,Electronic connector manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3344,Semiconductor and other electronic component manufacturing,33441,Semiconductor and other electronic component manufacturing
334418,Printed circuit assembly (electronic assembly) manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3344,Semiconductor and other electronic component manufacturing,33441,Semiconductor and other electronic component manufacturing
334419,Other electronic component manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3344,Semiconductor and other electronic component manufacturing,33441,Semiconductor and other electronic component manufacturing
334510,Electromedical and electrotherapeutic apparatus manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334511,"Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing",national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334512,"Automatic environmental control manufacturing for residential, commercial, and appliance use",national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334513,"Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables",national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334514,Totalizing fluid meter and counting device manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334515,Instrument manufacturing for measuring and testing electricity and electrical signals,national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334516,Analytical laboratory instrument manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334517,Irradiation apparatus manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334519,Other measuring and controlling device manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",33451,"Navigational, measuring, electromedical, and control instruments manufacturing"
334613,Blank magnetic and optical recording media manufacturing,national industry,23,Construction,334,Computer and electronic product manufacturing,3346,Manufacturing and reproducing magnetic and optical media,33461,Manufacturing and reproducing magnetic and optical media
334614,"Software and other prerecorded compact disc, tape, and record reproducing",national industry,23,Construction,334,Computer and electronic product manufacturing,3346,Manufacturing and reproducing magnetic and optical media,33461,Manufacturing and reproducing magnetic and optical media
335110,Electric lamp bulb and part manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3351,Electric lighting equipment manufacturing,33511,Electric lamp bulb and part manufacturing
335121,Residential electric lighting fixture manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3351,Electric lighting equipment manufacturing,33512,Lighting fixture manufacturing
335122,"Commercial, industrial, and institutional electric lighting fixture manufacturing",national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3351,Electric lighting equipment manufacturing,33512,Lighting fixture manufacturing
335129,Other lighting equipment manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3351,Electric lighting equipment manufacturing,33512,Lighting fixture manufacturing
335210,Small electrical appliance manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3352,Household appliance manufacturing,33521,Small electrical appliance manufacturing
335220,Major household appliance manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3352,Household appliance manufacturing,33522,Major household appliance manufacturing
