state_code,cbsa_code,place_code,cbsa_desc,place_desc,memi,cbsapci
34,37980,10000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden,1,true
42,37980,60000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,1,true
04,38060,10530,"Phoenix-Mesa-Chandler, AZ",Casa Grande,1,true
04,38060,12000,"Phoenix-Mesa-Chandler, AZ",Chandler,1,true
04,38060,46000,"Phoenix-Mesa-Chandler, AZ",Mesa,1,true
04,38060,55000,"Phoenix-Mesa-Chandler, AZ",Phoenix,1,true
04,38060,65000,"Phoenix-Mesa-Chandler, AZ",Scottsdale,1,true
04,38060,73000,"Phoenix-Mesa-Chandler, AZ",Tempe,1,true
28,38100,57160,"Picayune, MS",Picayune,2,true
46,38180,49600,"Pierre, SD",Pierre,2,true
05,38220,55310,"Pine Bluff, AR",Pine Bluff,1,true
37,38240,51940,"Pinehurst-Southern Pines, NC",Pinehurst,2,true
37,38240,63120,"Pinehurst-Southern Pines, NC",Southern Pines,2,true
20,38260,56025,"Pittsburg, KS",Pittsburg,2,true
42,38300,61000,"Pittsburgh, PA",Pittsburgh,1,true
25,38340,53960,"Pittsfield, MA",Pittsfield,1,true
48,38380,57980,"Plainview, TX",Plainview,2,true
55,38420,63250,"Platteville, WI",Platteville,2,true
36,38460,58574,"Plattsburgh, NY",Plattsburgh,2,true
18,38500,60822,"Plymouth, IN",Plymouth,2,true
16,38540,64090,"Pocatello, ID",Pocatello,1,true
54,38580,64708,"Point Pleasant, WV-OH",Point Pleasant,2,true
40,38620,59850,"Ponca City, OK",Ponca City,2,true
72,38660,63820,"Ponce, PR",Ponce,1,true
17,38700,61015,"Pontiac, IL",Pontiac,2,true
29,38740,59096,"Poplar Bluff, MO",Poplar Bluff,2,true
35,38780,59260,"Portales, NM",Portales,2,true
53,38820,55365,"Port Angeles, WA",Port Angeles,2,true
23,38860,60545,"Portland-South Portland, ME",Portland,1,true
23,38860,71990,"Portland-South Portland, ME",South Portland,1,true
41,38900,05350,"Portland-Vancouver-Hillsboro, OR-WA",Beaverton,1,true
41,38900,34100,"Portland-Vancouver-Hillsboro, OR-WA",Hillsboro,1,true
41,38900,59000,"Portland-Vancouver-Hillsboro, OR-WA",Portland,1,true
41,38900,73650,"Portland-Vancouver-Hillsboro, OR-WA",Tigard,1,true
53,38900,74060,"Portland-Vancouver-Hillsboro, OR-WA",Vancouver,1,true
48,38920,58916,"Port Lavaca, TX",Port Lavaca,2,true
12,38940,58715,"Port St. Lucie, FL",Port St. Lucie,1,true
39,39020,64304,"Portsmouth, OH",Portsmouth,2,true
42,39060,62432,"Pottsville, PA",Pottsville,2,true
36,39100,47042,"Poughkeepsie-Newburgh-Middletown, NY",Middletown,1,true
36,39100,50034,"Poughkeepsie-Newburgh-Middletown, NY",Newburgh,1,true
36,39100,59641,"Poughkeepsie-Newburgh-Middletown, NY",Poughkeepsie,1,true
36,39100,82750,"Poughkeepsie-Newburgh-Middletown, NY",Woodbury,1,true
04,39150,57380,"Prescott Valley-Prescott, AZ",Prescott,1,true
04,39150,57450,"Prescott Valley-Prescott, AZ",Prescott Valley,1,true
49,39220,62030,"Price, UT",Price,2,true
41,39260,59850,"Prineville, OR",Prineville,2,true
44,39300,59000,"Providence-Warwick, RI-MA",Providence,1,true
44,39300,74300,"Providence-Warwick, RI-MA",Warwick,1,true
49,39340,57300,"Provo-Orem, UT",Orem,1,true
49,39340,62470,"Provo-Orem, UT",Provo,1,true
08,39380,62000,"Pueblo, CO",Pueblo,1,true
53,39420,56625,"Pullman, WA",Pullman,2,true
12,39460,59200,"Punta Gorda, FL",Punta Gorda,1,true
17,39500,62367,"Quincy, IL-MO",Quincy,2,true
55,39540,66000,"Racine, WI",Racine,1,true
37,39580,10740,"Raleigh-Cary, NC",Cary,1,true
37,39580,55000,"Raleigh-Cary, NC",Raleigh,1,true
46,39660,52980,"Rapid City, SD",Rapid City,1,true
48,39700,60836,"Raymondville, TX",Raymondville,2,true
42,39740,63624,"Reading, PA",Reading,1,true
06,39780,59892,"Red Bluff, CA",Red Bluff,2,true
06,39820,59920,"Redding, CA",Redding,1,true
27,39860,53620,"Red Wing, MN",Red Wing,2,true
32,39900,60600,"Reno, NV",Reno,1,true
16,39940,67420,"Rexburg, ID",Rexburg,2,true
18,39980,64260,"Richmond, IN",Richmond,2,true
51,40060,67000,"Richmond, VA",Richmond,1,true
21,40080,05842,"Richmond-Berea, KY",Berea,2,true
21,40080,65226,"Richmond-Berea, KY",Richmond,2,true
48,40100,62168,"Rio Grande City-Roma, TX",Rio Grande City,2,true
48,40100,63020,"Rio Grande City-Roma, TX",Roma,2,true
06,40140,13210,"Riverside-San Bernardino-Ontario, CA",Chino,1,true
06,40140,16350,"Riverside-San Bernardino-Ontario, CA",Corona,1,true
06,40140,53896,"Riverside-San Bernardino-Ontario, CA",Ontario,1,true
06,40140,55184,"Riverside-San Bernardino-Ontario, CA",Palm Desert,1,true
06,40140,59962,"Riverside-San Bernardino-Ontario, CA",Redlands,1,true
06,40140,62000,"Riverside-San Bernardino-Ontario, CA",Riverside,1,true
06,40140,65000,"Riverside-San Bernardino-Ontario, CA",San Bernardino,1,true
06,40140,78120,"Riverside-San Bernardino-Ontario, CA",Temecula,1,true
56,40180,66220,"Riverton, WY",Riverton,2,true
51,40220,68000,"Roanoke, VA",Roanoke,1,true
37,40260,56900,"Roanoke Rapids, NC",Roanoke Rapids,2,true
17,40300,64746,"Rochelle, IL",Rochelle,2,true
27,40340,54880,"Rochester, MN",Rochester,1,true
36,40380,63000,"Rochester, NY",Rochester,1,true
17,40420,65000,"Rockford, IL",Rockford,1,true
37,40460,57260,"Rockingham, NC",Rockingham,2,true
48,40530,62804,"Rockport, TX",Rockport,2,true
56,40540,67235,"Rock Springs, WY",Rock Springs,2,true
37,40580,57500,"Rocky Mount, NC",Rocky Mount,1,true
29,40620,62912,"Rolla, MO",Rolla,2,true
13,40660,66668,"Rome, GA",Rome,1,true
41,40700,63650,"Roseburg, OR",Roseburg,2,true
35,40740,64930,"Roswell, NM",Roswell,2,true
35,40760,65210,"Ruidoso, NM",Ruidoso,2,true
05,40780,61670,"Russellville, AR",Russellville,2,true
22,40820,66655,"Ruston, LA",Ruston,2,true
50,40860,61225,"Rutland, VT",Rutland,2,true
06,40900,24638,"Sacramento-Roseville-Folsom, CA",Folsom,1,true
06,40900,59444,"Sacramento-Roseville-Folsom, CA",Rancho Cordova,1,true
06,40900,62938,"Sacramento-Roseville-Folsom, CA",Roseville,1,true
06,40900,64000,"Sacramento-Roseville-Folsom, CA",Sacramento,1,true
06,40900,84816,"Sacramento-Roseville-Folsom, CA",West Sacramento,1,true
04,40940,62000,"Safford, AZ",Safford,2,true
26,40980,70520,"Saginaw, MI",Saginaw,1,true
27,41060,56896,"St. Cloud, MN",St. Cloud,1,true
49,41100,65330,"St. George, UT",St. George,1,true
29,41140,64550,"St. Joseph, MO-KS",St. Joseph,1,true
29,41180,64082,"St. Louis, MO-IL",St. Charles,1,true
29,41180,65000,"St. Louis, MO-IL",St. Louis,1,true
13,41220,67984,"St. Marys, GA",St. Marys,2,true
42,41260,67344,"St. Marys, PA",St. Marys,2,true
39,41400,69834,"Salem, OH",Salem,2,true
41,41420,64900,"Salem, OR",Salem,1,true
20,41460,62700,"Salina, KS",Salina,2,true
06,41500,64224,"Salinas, CA",Salinas,1,true
24,41540,69925,"Salisbury, MD-DE",Salisbury,1,true
49,41620,67000,"Salt Lake City, UT",Salt Lake City,1,true
48,41660,64472,"San Angelo, TX",San Angelo,1,true
48,41700,50820,"San Antonio-New Braunfels, TX",New Braunfels,1,true
48,41700,65000,"San Antonio-New Braunfels, TX",San Antonio,1,true
06,41740,11194,"San Diego-Chula Vista-Carlsbad, CA",Carlsbad,1,true
06,41740,13392,"San Diego-Chula Vista-Carlsbad, CA",Chula Vista,1,true
06,41740,58520,"San Diego-Chula Vista-Carlsbad, CA",Poway,1,true
06,41740,66000,"San Diego-Chula Vista-Carlsbad, CA",San Diego,1,true
16,41760,72100,"Sandpoint, ID",Sandpoint,2,true
39,41780,70380,"Sandusky, OH",Sandusky,2,true
37,41820,59280,"Sanford, NC",Sanford,2,true
06,41860,06000,"San Francisco-Oakland-Berkeley, CA",Berkeley,1,true
06,41860,41992,"San Francisco-Oakland-Berkeley, CA",Livermore,1,true
06,41860,53000,"San Francisco-Oakland-Berkeley, CA",Oakland,1,true
06,41860,57792,"San Francisco-Oakland-Berkeley, CA",Pleasanton,1,true
06,41860,60102,"San Francisco-Oakland-Berkeley, CA",Redwood City,1,true
06,41860,67000,"San Francisco-Oakland-Berkeley, CA",San Francisco,1,true
06,41860,68252,"San Francisco-Oakland-Berkeley, CA",San Mateo,1,true
06,41860,68364,"San Francisco-Oakland-Berkeley, CA",San Rafael,1,true
06,41860,68378,"San Francisco-Oakland-Berkeley, CA",San Ramon,1,true
06,41860,73262,"San Francisco-Oakland-Berkeley, CA",South San Francisco,1,true
06,41860,83346,"San Francisco-Oakland-Berkeley, CA",Walnut Creek,1,true
72,41900,76167,"San Germán, PR",San Germán,1,true
06,41940,17610,"San Jose-Sunnyvale-Santa Clara, CA",Cupertino,1,true
06,41940,47766,"San Jose-Sunnyvale-Santa Clara, CA",Milpitas,1,true
06,41940,49670,"San Jose-Sunnyvale-Santa Clara, CA",Mountain View,1,true
06,41940,55282,"San Jose-Sunnyvale-Santa Clara, CA",Palo Alto,1,true
06,41940,68000,"San Jose-Sunnyvale-Santa Clara, CA",San Jose,1,true
06,41940,69084,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara,1,true
06,41940,77000,"San Jose-Sunnyvale-Santa Clara, CA",Sunnyvale,1,true
72,41980,06593,"San Juan-Bayamón-Caguas, PR",Bayamón,1,true
72,41980,10334,"San Juan-Bayamón-Caguas, PR",Caguas,1,true
72,41980,32522,"San Juan-Bayamón-Caguas, PR",Guaynabo,1,true
72,41980,76770,"San Juan-Bayamón-Caguas, PR",San Juan,1,true
06,42020,22300,"San Luis Obispo-Paso Robles, CA",El Paso de Robles (Paso Robles),1,true
06,42020,68154,"San Luis Obispo-Paso Robles, CA",San Luis Obispo,1,true
06,42100,69112,"Santa Cruz-Watsonville, CA",Santa Cruz,1,true
06,42100,83668,"Santa Cruz-Watsonville, CA",Watsonville,1,true
35,42140,70500,"Santa Fe, NM",Santa Fe,1,true
72,42180,78145,"Santa Isabel, PR",Santa Isabel,2,true
06,42200,69070,"Santa Maria-Santa Barbara, CA",Santa Barbara,1,true
06,42200,69196,"Santa Maria-Santa Barbara, CA",Santa Maria,1,true
06,42220,56784,"Santa Rosa-Petaluma, CA",Petaluma,1,true
06,42220,70098,"Santa Rosa-Petaluma, CA",Santa Rosa,1,true
26,42300,71740,"Sault Ste. Marie, MI",Sault Ste. Marie,2,true
13,42340,69000,"Savannah, GA",Savannah,1,true
42,42380,68096,"Sayre, PA",Sayre,2,true
31,42420,44245,"Scottsbluff, NE",Scottsbluff,2,true
01,42460,68736,"Scottsboro, AL",Scottsboro,2,true
18,42500,68526,"Scottsburg, IN",Scottsburg,2,true
42,42540,69000,"Scranton--Wilkes-Barre, PA",Scranton,1,true
42,42540,85152,"Scranton--Wilkes-Barre, PA",Wilkes-Barre,1,true
05,42620,63020,"Searcy, AR",Searcy,2,true
53,42660,03180,"Seattle-Tacoma-Bellevue, WA",Auburn,1,true
53,42660,05210,"Seattle-Tacoma-Bellevue, WA",Bellevue,1,true
53,42660,22640,"Seattle-Tacoma-Bellevue, WA",Everett,1,true
53,42660,35415,"Seattle-Tacoma-Bellevue, WA",Kent,1,true
53,42660,38038,"Seattle-Tacoma-Bellevue, WA",Lakewood,1,true
53,42660,57535,"Seattle-Tacoma-Bellevue, WA",Redmond,1,true
53,42660,57745,"Seattle-Tacoma-Bellevue, WA",Renton,1,true
53,42660,63000,"Seattle-Tacoma-Bellevue, WA",Seattle,1,true
53,42660,70000,"Seattle-Tacoma-Bellevue, WA",Tacoma,1,true
12,42680,64825,"Sebastian-Vero Beach, FL",Sebastian,1,true
12,42680,74150,"Sebastian-Vero Beach, FL",Vero Beach,1,true
12,42700,02750,"Sebring-Avon Park, FL",Avon Park,1,true
12,42700,64875,"Sebring-Avon Park, FL",Sebring,1,true
29,42740,66440,"Sedalia, MO",Sedalia,2,true
42,42780,69216,"Selinsgrove, PA",Selinsgrove,2,true
01,42820,69120,"Selma, AL",Selma,2,true
45,42860,65095,"Seneca, SC",Seneca,2,true
36,42900,66322,"Seneca Falls, NY",Seneca Falls,2,true
47,42940,67120,"Sevierville, TN",Sevierville,2,true
18,42980,68832,"Seymour, IN",Seymour,2,true
55,43020,72925,"Shawano, WI",Shawano,2,true
40,43060,66800,"Shawnee, OK",Shawnee,2,true
55,43100,72975,"Sheboygan, WI",Sheboygan,1,true
37,43140,61200,"Shelby, NC",Shelby,2,true
47,43180,67760,"Shelbyville, TN",Shelbyville,2,true
53,43220,63735,"Shelton, WA",Shelton,2,true
56,43260,69845,"Sheridan, WY",Sheridan,2,true
48,43300,19900,"Sherman-Denison, TX",Denison,1,true
48,43300,67496,"Sherman-Denison, TX",Sherman,1,true
04,43320,66470,"Show Low, AZ",Show Low,2,true
22,43340,08920,"Shreveport-Bossier City, LA",Bossier City,1,true
22,43340,70000,"Shreveport-Bossier City, LA",Shreveport,1,true
39,43380,72424,"Sidney, OH",Sidney,2,true
04,43420,20050,"Sierra Vista-Douglas, AZ",Douglas,1,true
04,43420,66820,"Sierra Vista-Douglas, AZ",Sierra Vista,1,true
29,43460,67790,"Sikeston, MO",Sikeston,2,true
35,43500,73260,"Silver City, NM",Silver City,2,true
19,43580,73335,"Sioux City, IA-NE-SD",Sioux City,1,true
46,43620,59020,"Sioux Falls, SD",Sioux Falls,1,true
48,43660,68624,"Snyder, TX",Snyder,2,true
21,43700,71688,"Somerset, KY",Somerset,2,true
42,43740,71776,"Somerset, PA",Somerset,2,true
06,43760,72674,"Sonora, CA",Sonora,2,true
18,43780,49932,"South Bend-Mishawaka, IN-MI",Mishawaka,1,true
18,43780,71000,"South Bend-Mishawaka, IN-MI",South Bend,1,true
45,43900,68290,"Spartanburg, SC",Spartanburg,1,true
46,43940,60020,"Spearfish, SD",Spearfish,2,true
19,43980,74280,"Spencer, IA",Spencer,2,true
19,44020,74415,"Spirit Lake, IA",Spirit Lake,2,true
53,44060,67000,"Spokane-Spokane Valley, WA",Spokane,1,true
53,44060,67167,"Spokane-Spokane Valley, WA",Spokane Valley,1,true
17,44100,72000,"Springfield, IL",Springfield,1,true
25,44140,67000,"Springfield, MA",Springfield,1,true
29,44180,70000,"Springfield, MO",Springfield,1,true
39,44220,74118,"Springfield, OH",Springfield,1,true
28,44260,70240,"Starkville, MS",Starkville,2,true
42,44300,73808,"State College, PA",State College,1,true
13,44340,73256,"Statesboro, GA",Statesboro,2,true
51,44420,75216,"Staunton, VA",Staunton,1,true
08,44460,73825,"Steamboat Springs, CO",Steamboat Springs,2,true
48,44500,70208,"Stephenville, TX",Stephenville,2,true
08,44540,73935,"Sterling, CO",Sterling,2,true
17,44580,72546,"Sterling, IL",Sterling,2,true
55,44620,77200,"Stevens Point, WI",Stevens Point,2,true
40,44660,70300,"Stillwater, OK",Stillwater,2,true
06,44700,75000,"Stockton, CA",Stockton,1,true
19,44740,75630,"Storm Lake, IA",Storm Lake,2,true
26,44780,76960,"Sturgis, MI",Sturgis,2,true
48,44860,70904,"Sulphur Springs, TX",Sulphur Springs,2,true
13,44900,74376,"Summerville, GA",Summerville,2,true
45,44940,70405,"Sumter, SC",Sumter,1,true
42,44980,75304,"Sunbury, PA",Sunbury,2,true
06,45000,77364,"Susanville, CA",Susanville,2,true
48,45020,71540,"Sweetwater, TX",Sweetwater,2,true
36,45060,73000,"Syracuse, NY",Syracuse,1,true
40,45140,72100,"Tahlequah, OK",Tahlequah,2,true
01,45180,74352,"Talladega-Sylacauga, AL",Sylacauga,2,true
01,45180,74592,"Talladega-Sylacauga, AL",Talladega,2,true
12,45220,70600,"Tallahassee, FL",Tallahassee,1,true
12,45300,12875,"Tampa-St. Petersburg-Clearwater, FL",Clearwater,1,true
12,45300,39425,"Tampa-St. Petersburg-Clearwater, FL",Largo,1,true
12,45300,56975,"Tampa-St. Petersburg-Clearwater, FL",Pinellas Park,1,true
12,45300,63000,"Tampa-St. Petersburg-Clearwater, FL",St. Petersburg,1,true
12,45300,71000,"Tampa-St. Petersburg-Clearwater, FL",Tampa,1,true
35,45340,76200,"Taos, NM",Taos,2,true
17,45380,74574,"Taylorville, IL",Taylorville,2,true
18,45460,75428,"Terre Haute, IN",Terre Haute,1,true
48,45500,72368,"Texarkana, TX-AR",Texarkana,1,true
41,45520,72950,"The Dalles, OR",The Dalles,2,true
12,45540,71625,"The Villages, FL",The Villages,1,true
13,45580,76168,"Thomaston, GA",Thomaston,2,true
13,45620,76224,"Thomasville, GA",Thomasville,2,true
39,45660,76778,"Tiffin, OH",Tiffin,2,true
13,45700,76476,"Tifton, GA",Tifton,2,true
13,45740,76756,"Toccoa, GA",Toccoa,2,true
39,45780,77000,"Toledo, OH",Toledo,1,true
20,45820,71000,"Topeka, KS",Topeka,1,true
09,45860,76500,"Torrington, CT",Torrington,2,true
26,45900,80340,"Traverse City, MI",Traverse City,2,true
34,45940,60900,"Trenton-Princeton, NJ",Princeton,1,true
34,45940,74000,"Trenton-Princeton, NJ",Trenton,1,true
01,45980,76920,"Troy, AL",Troy,2,true
06,46020,30798,"Truckee-Grass Valley, CA",Grass Valley,2,true
06,46020,80588,"Truckee-Grass Valley, CA",Truckee,2,true
04,46060,77000,"Tucson, AZ",Tucson,1,true
47,46100,45500,"Tullahoma-Manchester, TN",Manchester,2,true
47,46100,75320,"Tullahoma-Manchester, TN",Tullahoma,2,true
40,46140,75000,"Tulsa, OK",Tulsa,1,true
28,46180,74840,"Tupelo, MS",Tupelo,2,true
01,46220,77256,"Tuscaloosa, AL",Tuscaloosa,1,true
16,46300,82810,"Twin Falls, ID",Twin Falls,1,true
48,46340,74144,"Tyler, TX",Tyler,1,true
06,46380,81134,"Ukiah, CA",Ukiah,2,true
45,46420,73105,"Union, SC",Union,2,true
47,46460,75940,"Union City, TN",Union City,2,true
39,46500,79072,"Urbana, OH",Urbana,2,true
15,46520,71550,"Urban Honolulu, HI",Urban Honolulu,1,true
36,46540,63418,"Utica-Rome, NY",Rome,1,true
36,46540,76540,"Utica-Rome, NY",Utica,1,true
48,46620,74588,"Uvalde, TX",Uvalde,2,true
13,46660,78800,"Valdosta, GA",Valdosta,1,true
06,46700,81666,"Vallejo, CA",Vallejo,1,true
39,46780,79562,"Van Wert, OH",Van Wert,2,true
46,46820,66700,"Vermillion, SD",Vermillion,2,true
49,46860,80090,"Vernal, UT",Vernal,2,true
48,46900,75308,"Vernon, TX",Vernon,2,true
28,46980,76720,"Vicksburg, MS",Vicksburg,2,true
48,47020,75428,"Victoria, TX",Victoria,1,true
13,47080,79388,"Vidalia, GA",Vidalia,2,true
18,47180,79208,"Vincennes, IN",Vincennes,2,true
34,47220,07600,"Vineland-Bridgeton, NJ",Bridgeton,1,true
34,47220,76070,"Vineland-Bridgeton, NJ",Vineland,1,true
25,47240,71970,"Vineyard Haven, MA",Vineyard Haven,2,true
51,47260,35000,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton,1,true
51,47260,56000,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,1,true
51,47260,57000,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,1,true
51,47260,64000,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,1,true
51,47260,82000,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,1,true
06,47300,82954,"Visalia, CA",Visalia,1,true
18,47340,79370,"Wabash, IN",Wabash,2,true
48,47380,76000,"Waco, TX",Waco,1,true
38,47420,82660,"Wahpeton, ND-MN",Wahpeton,2,true
53,47460,75775,"Walla Walla, WA",Walla Walla,1,true
39,47540,80766,"Wapakoneta, OH",Wapakoneta,2,true
13,47580,80508,"Warner Robins, GA",Warner Robins,1,true
42,47620,81000,"Warren, PA",Warren,2,true
29,47660,77092,"Warrensburg, MO",Warrensburg,2,true
18,47700,80306,"Warsaw, IN",Warsaw,2,true
18,47780,80504,"Washington, IN",Washington,2,true
37,47820,71220,"Washington, NC",Washington,2,true
11,47900,50000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,1,true
24,47900,07125,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,1,true
24,47900,30325,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick,1,true
24,47900,31175,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Gaithersburg,1,true
24,47900,67675,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rockville,1,true
51,47900,01000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,1,true
51,47900,03000,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,1,true
51,47900,66672,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Reston,1,true
39,47920,81718,"Washington Court House, OH",Washington Court House,2,true
19,47940,11755,"Waterloo-Cedar Falls, IA",Cedar Falls,1,true
19,47940,82425,"Waterloo-Cedar Falls, IA",Waterloo,1,true
46,47980,69300,"Watertown, SD",Watertown,2,true
55,48020,26675,"Watertown-Fort Atkinson, WI",Fort Atkinson,2,true
55,48020,83975,"Watertown-Fort Atkinson, WI",Watertown,2,true
36,48060,26759,"Watertown-Fort Drum, NY",Fort Drum,1,true
36,48060,78608,"Watertown-Fort Drum, NY",Watertown,1,true
12,48100,75375,"Wauchula, FL",Wauchula,2,true
55,48140,84475,"Wausau-Weston, WI",Wausau,1,true
55,48140,86025,"Wausau-Weston, WI",Weston,1,true
13,48180,80956,"Waycross, GA",Waycross,2,true
40,48220,79450,"Weatherford, OK",Weatherford,2,true
39,48260,74608,"Weirton-Steubenville, WV-OH",Steubenville,1,true
54,48260,85156,"Weirton-Steubenville, WV-OH",Weirton,1,true
53,48300,77105,"Wenatchee, WA",Wenatchee,1,true
29,48460,78928,"West Plains, MO",West Plains,2,true
28,48500,79120,"West Point, MS",West Point,2,true
54,48540,86452,"Wheeling, WV-OH",Wheeling,1,true
55,48580,86925,"Whitewater, WI",Whitewater,2,true
20,48620,79000,"Wichita, KS",Wichita,1,true
48,48660,79000,"Wichita Falls, TX",Wichita Falls,1,true
42,48700,85312,"Williamsport, PA",Williamsport,1,true
38,48780,86220,"Williston, ND",Williston,2,true
27,48820,70420,"Willmar, MN",Willmar,2,true
37,48900,74440,"Wilmington, NC",Wilmington,1,true
39,48940,85792,"Wilmington, OH",Wilmington,2,true
37,48980,74540,"Wilson, NC",Wilson,2,true
51,49020,86720,"Winchester, VA-WV",Winchester,1,true
20,49060,79950,"Winfield, KS",Winfield,2,true
32,49080,84800,"Winnemucca, NV",Winnemucca,2,true
27,49100,71032,"Winona, MN",Winona,2,true
37,49180,75000,"Winston-Salem, NC",Winston-Salem,1,true
55,49220,49675,"Wisconsin Rapids-Marshfield, WI",Marshfield,2,true
55,49220,88200,"Wisconsin Rapids-Marshfield, WI",Wisconsin Rapids,2,true
40,49260,82150,"Woodward, OK",Woodward,2,true
39,49300,86548,"Wooster, OH",Wooster,2,true
25,49340,82000,"Worcester, MA-CT",Worcester,1,true
27,49380,71734,"Worthington, MN",Worthington,2,true
53,49420,80010,"Yakima, WA",Yakima,1,true
46,49460,73060,"Yankton, SD",Yankton,2,true
72,49500,88035,"Yauco, PR",Yauco,1,true
42,49620,32448,"York-Hanover, PA",Hanover,1,true
42,49620,87048,"York-Hanover, PA",York,1,true
39,49660,07454,"Youngstown-Warren-Boardman, OH-PA",Boardman,1,true
39,49660,80892,"Youngstown-Warren-Boardman, OH-PA",Warren,1,true
39,49660,88000,"Youngstown-Warren-Boardman, OH-PA",Youngstown,1,true
06,49700,86972,"Yuba City, CA",Yuba City,1,true
04,49740,85540,"Yuma, AZ",Yuma,1,true
39,49780,88084,"Zanesville, OH",Zanesville,2,true
48,49820,80716,"Zapata, TX",Zapata,2,true
